unique_id,ds,leavers_count,hires_count,sickness_pct
ChildrensInpatientUnit43010_CYP&FamiliesServices_NursingandMidwiferyRegistered_AcutePaediatrics,01/01/2023,0,1,
ChildrensInpatientUnit43010_CYP&FamiliesServices_NursingandMidwiferyRegistered_AcutePaediatrics,01/02/2023,0,1,
ChildrensInpatientUnit43010_CYP&FamiliesServices_NursingandMidwiferyRegistered_AcutePaediatrics,01/03/2023,0,1,
ChildrensInpatientUnit43010_CYP&FamiliesServices_NursingandMidwiferyRegistered_AcutePaediatrics,01/07/2023,0,1,
ChildrensInpatientUnit43010_CYP&FamiliesServices_NursingandMidwiferyRegistered_AcutePaediatrics,01/08/2023,0,1,
ChildrensInpatientUnit43010_CYP&FamiliesServices_NursingandMidwiferyRegistered_AcutePaediatrics,01/09/2023,0,1,
ChildrensInpatientUnit43010_CYP&FamiliesServices_NursingandMidwiferyRegistered_AcutePaediatrics,01/10/2023,0,1,
ChildrensInpatientUnit43010_CYP&FamiliesServices_NursingandMidwiferyRegistered_AcutePaediatrics,01/01/2024,0,2,
ChildrensInpatientUnit43010_CYP&FamiliesServices_NursingandMidwiferyRegistered_AcutePaediatrics,01/02/2024,0,1,
ChildrensInpatientUnit43010_CYP&FamiliesServices_NursingandMidwiferyRegistered_AcutePaediatrics,01/06/2024,1,0,
ChildrensInpatientUnit43010_CYP&FamiliesServices_NursingandMidwiferyRegistered_AcutePaediatrics,01/07/2024,0,1,
ChildrensInpatientUnit43010_CYP&FamiliesServices_NursingandMidwiferyRegistered_AcutePaediatrics,01/09/2024,0,2,
ChildrensInpatientUnit43010_CYP&FamiliesServices_NursingandMidwiferyRegistered_AcutePaediatrics,01/10/2024,1,0,
ChildrensInpatientUnit43010_CYP&FamiliesServices_NursingandMidwiferyRegistered_AcutePaediatrics,01/01/2025,2,0,
ChildrensInpatientUnit43010_CYP&FamiliesServices_NursingandMidwiferyRegistered_AcutePaediatrics,01/02/2025,0,1,
ChildrensInpatientUnit43010_CYP&FamiliesServices_NursingandMidwiferyRegistered_AcutePaediatrics,01/04/2025,3,0,
ChildrensOutpatientsDepart43040_CYP&FamiliesServices_AdditionalClinicalServices_AcutePaediatrics,01/10/2022,0,1,
ChildrensOutpatientsDepart43040_CYP&FamiliesServices_AdditionalClinicalServices_AcutePaediatrics,01/05/2024,0,1,
ChildrensOutpatientsDepart43040_CYP&FamiliesServices_NursingandMidwiferyRegistered_AcutePaediatrics,01/05/2021,0,1,
ChildrensOutpatientsDepart43040_CYP&FamiliesServices_NursingandMidwiferyRegistered_AcutePaediatrics,01/09/2024,1,0,
ChildrensOutpatientsDepart43040_CYP&FamiliesServices_NursingandMidwiferyRegistered_AcutePaediatrics,01/10/2024,0,1,
ChronicFatigueSyndrome67200_NeighbourhoodServices_AddProfScientificandTechnic_ChronicFatigueSyndromeDEPT,01/05/2021,0,1,
ChronicFatigueSyndrome67200_NeighbourhoodServices_AlliedHealthProfessionals_ChronicFatigueSyndromeDEPT,01/04/2024,1,0,
ChronicFatigueSyndrome67200_NeighbourhoodServices_AlliedHealthProfessionals_ChronicFatigueSyndromeDEPT,01/06/2024,0,1,
ChronicFatigueSyndrome67200_NeighbourhoodServices_MedicalandDental_ChronicFatigueSyndromeDEPT,01/08/2022,0,1,
Cleanliness04210_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/05/2021,0,6,
Cleanliness04210_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/06/2021,0,3,
Cleanliness04210_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/07/2021,0,1,
Cleanliness04210_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/08/2021,0,1,
Cleanliness04210_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/09/2021,0,3,
Cleanliness04210_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/10/2021,0,2,
Cleanliness04210_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/11/2021,0,3,
Cleanliness04210_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/12/2021,0,1,
Cleanliness04210_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/01/2022,0,2,
Cleanliness04210_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/03/2022,0,1,
Cleanliness04210_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/05/2022,0,1,
Cleanliness04210_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/06/2022,0,2,
Cleanliness04210_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/07/2022,0,6,
Cleanliness04210_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/08/2022,0,1,
Cleanliness04210_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/09/2022,0,1,
Cleanliness04210_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/11/2022,0,3,
Cleanliness04210_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/12/2022,0,2,
Cleanliness04210_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/01/2023,0,3,
Cleanliness04210_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/02/2023,0,4,
Cleanliness04210_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/04/2023,0,2,
Cleanliness04210_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/05/2023,0,2,
Cleanliness04210_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/06/2023,0,2,
Cleanliness04210_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/07/2023,0,3,
Cleanliness04210_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/08/2023,0,3,
Cleanliness04210_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/09/2023,0,1,
Cleanliness04210_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/10/2023,0,6,
Cleanliness04210_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/11/2023,0,2,
Cleanliness04210_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/12/2023,0,4,
Cleanliness04210_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/01/2024,0,3,
Cleanliness04210_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/02/2024,0,4,
Cleanliness04210_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/03/2024,0,1,
Cleanliness04210_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/04/2024,1,1,
Cleanliness04210_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/05/2024,4,2,
Cleanliness04210_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/06/2024,1,0,
Cleanliness04210_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/07/2024,2,0,
Cleanliness04210_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/08/2024,5,1,
Cleanliness04210_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/09/2024,1,1,
Cleanliness04210_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/10/2024,4,0,
Cleanliness04210_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/11/2024,2,8,
Cleanliness04210_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/12/2024,7,3,
Cleanliness04210_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/01/2025,2,5,
Cleanliness04210_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/02/2025,1,0,
Cleanliness04210_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/03/2025,5,7,
Cleanliness04210_CorporateSupportServices_EstatesandAncillary_EstatesandFacilities-SFT,01/04/2025,3,3,
Clinical05006_CorporateSupportServices_AdministrativeandClerical_Digital,01/04/2025,1,0,
Clinical05006_CorporateSupportServices_NursingandMidwiferyRegistered_Digital,01/09/2024,1,0,
ClinicalCoding05002_CorporateSupportServices_AdministrativeandClerical_Digital,01/08/2021,0,1,
ClinicalCoding05002_CorporateSupportServices_AdministrativeandClerical_Digital,01/09/2021,0,2,
ClinicalCoding05002_CorporateSupportServices_AdministrativeandClerical_Digital,01/10/2022,0,1,
ClinicalCoding05002_CorporateSupportServices_AdministrativeandClerical_Digital,01/11/2022,0,1,
ClinicalCoding05002_CorporateSupportServices_AdministrativeandClerical_Digital,01/01/2023,0,1,
ClinicalCoding05002_CorporateSupportServices_AdministrativeandClerical_Digital,01/02/2023,0,1,
ClinicalCoding05002_CorporateSupportServices_AdministrativeandClerical_Digital,01/04/2023,0,1,
ClinicalCoding05002_CorporateSupportServices_AdministrativeandClerical_Digital,01/05/2023,0,1,
ClinicalCoding05002_CorporateSupportServices_AdministrativeandClerical_Digital,01/09/2023,0,3,
ClinicalCoding05002_CorporateSupportServices_AdministrativeandClerical_Digital,01/10/2023,0,1,
ClinicalCoding05002_CorporateSupportServices_AdministrativeandClerical_Digital,01/12/2023,0,1,
ClinicalCoding05002_CorporateSupportServices_AdministrativeandClerical_Digital,01/04/2024,1,0,
ClinicalCoding05002_CorporateSupportServices_AdministrativeandClerical_Digital,01/05/2024,1,0,
ClinicalCoding05002_CorporateSupportServices_AdministrativeandClerical_Digital,01/08/2024,2,0,
ClinicalCoding05002_CorporateSupportServices_AdministrativeandClerical_Digital,01/09/2024,0,2,
ClinicalCoding05002_CorporateSupportServices_AdministrativeandClerical_Digital,01/10/2024,1,0,
ClinicalCoding05002_CorporateSupportServices_AdministrativeandClerical_Digital,01/12/2024,1,0,
ClinicalCoding05002_CorporateSupportServices_AdministrativeandClerical_Digital,01/01/2025,0,1,
ClinicalCoding05002_CorporateSupportServices_AdministrativeandClerical_Digital,01/03/2025,1,1,
ClinicalCoding05002_CorporateSupportServices_AdministrativeandClerical_Digital,01/04/2025,0,1,
ClinicalCodingYDH75432_CorporateSupportServices_AdministrativeandClerical_Digital,01/09/2021,0,1,
ClinicalCodingYDH75432_CorporateSupportServices_AdministrativeandClerical_Digital,01/03/2023,0,1,
ClinicalGovernance75485_CorporateSupportServices_AdministrativeandClerical_DirofQuality&Involvement,01/03/2022,0,1,
ClinicalGovernance75485_CorporateSupportServices_AdministrativeandClerical_DirofQuality&Involvement,01/08/2022,0,1,
ClinicalGovernance75485_CorporateSupportServices_AdministrativeandClerical_DirofQuality&Involvement,01/07/2023,0,1,
ClinicalGovernance75485_CorporateSupportServices_AdministrativeandClerical_DirofQuality&Involvement,01/11/2023,0,1,
ClinicalGovernance75485_CorporateSupportServices_AdministrativeandClerical_DirofQuality&Involvement,01/12/2024,1,1,
ClinicalGovernance75485_CorporateSupportServices_NursingandMidwiferyRegistered_DirofQuality&Involvement,01/02/2022,0,1,
ClinicalInvestigations76275_MedicalServices_AddProfScientificandTechnic_Cardiology,01/09/2023,0,1,
ClinicalInvestigations76275_MedicalServices_AddProfScientificandTechnic_Cardiology,01/09/2024,2,0,
ClinicalInvestigations76275_MedicalServices_AddProfScientificandTechnic_Cardiology,01/10/2024,0,1,
ClinicalInvestigations76275_MedicalServices_AddProfScientificandTechnic_Cardiology,01/01/2025,1,0,
ClinicalInvestigations76275_MedicalServices_AdditionalClinicalServices_Cardiology,01/02/2022,0,1,
ClinicalInvestigations76275_MedicalServices_AdditionalClinicalServices_Cardiology,01/08/2022,0,3,
ClinicalInvestigations76275_MedicalServices_AdditionalClinicalServices_Cardiology,01/01/2023,0,2,
ClinicalInvestigations76275_MedicalServices_AdditionalClinicalServices_Cardiology,01/04/2023,0,1,
ClinicalInvestigations76275_MedicalServices_AdditionalClinicalServices_Cardiology,01/09/2023,0,2,
ClinicalInvestigations76275_MedicalServices_AdditionalClinicalServices_Cardiology,01/12/2023,0,1,
ClinicalInvestigations76275_MedicalServices_AdditionalClinicalServices_Cardiology,01/06/2024,1,0,
ClinicalInvestigations76275_MedicalServices_AdditionalClinicalServices_Cardiology,01/08/2024,1,0,
ClinicalInvestigations76275_MedicalServices_AdministrativeandClerical_Cardiology,01/02/2022,0,2,
ClinicalInvestigations76275_MedicalServices_AdministrativeandClerical_Cardiology,01/02/2023,0,1,
ClinicalInvestigations76275_MedicalServices_AdministrativeandClerical_Cardiology,01/05/2023,0,1,
ClinicalInvestigations76275_MedicalServices_AdministrativeandClerical_Cardiology,01/05/2024,0,1,
ClinicalInvestigations76275_MedicalServices_AdministrativeandClerical_Cardiology,01/08/2024,1,0,
ClinicalInvestigations76275_MedicalServices_AdministrativeandClerical_Cardiology,01/02/2025,1,0,
ClinicalInvestigations76275_MedicalServices_HealthcareScientists_Cardiology,01/09/2022,0,1,
ClinicalInvestigations76275_MedicalServices_HealthcareScientists_Cardiology,01/04/2023,0,1,
ClinicalInvestigations76275_MedicalServices_HealthcareScientists_Cardiology,01/05/2023,0,1,
ClinicalInvestigations76275_MedicalServices_HealthcareScientists_Cardiology,01/04/2024,0,1,
ClinicalInvestigations76275_MedicalServices_HealthcareScientists_Cardiology,01/09/2024,2,0,
ClinicalInvestigations76275_MedicalServices_HealthcareScientists_Cardiology,01/10/2024,2,1,
ClinicalInvestigations76275_MedicalServices_HealthcareScientists_Cardiology,01/01/2025,2,1,
ClinicalOncology34000_ClinicalSupportandCancerServices_AddProfScientificandTechnic_Oncology,01/09/2022,0,1,
ClinicalOncology34000_ClinicalSupportandCancerServices_AdministrativeandClerical_Oncology,01/05/2021,0,1,
ClinicalOncology34000_ClinicalSupportandCancerServices_AdministrativeandClerical_Oncology,01/07/2021,0,1,
ClinicalOncology34000_ClinicalSupportandCancerServices_AdministrativeandClerical_Oncology,01/10/2021,0,1,
ClinicalOncology34000_ClinicalSupportandCancerServices_AdministrativeandClerical_Oncology,01/11/2021,0,1,
ClinicalOncology34000_ClinicalSupportandCancerServices_AdministrativeandClerical_Oncology,01/08/2022,0,1,
ClinicalOncology34000_ClinicalSupportandCancerServices_AdministrativeandClerical_Oncology,01/11/2022,0,1,
ClinicalOncology34000_ClinicalSupportandCancerServices_AdministrativeandClerical_Oncology,01/07/2023,0,1,
ClinicalOncology34000_ClinicalSupportandCancerServices_AlliedHealthProfessionals_Oncology,01/02/2023,0,1,
ClinicalOncology34000_ClinicalSupportandCancerServices_MedicalandDental_Oncology,01/07/2021,0,1,
ClinicalOncology34000_ClinicalSupportandCancerServices_MedicalandDental_Oncology,01/08/2021,0,1,
ClinicalOncology34000_ClinicalSupportandCancerServices_MedicalandDental_Oncology,01/09/2021,0,1,
ClinicalOncology34000_ClinicalSupportandCancerServices_MedicalandDental_Oncology,01/10/2021,0,1,
ClinicalOncology34000_ClinicalSupportandCancerServices_MedicalandDental_Oncology,01/11/2021,0,1,
ClinicalOncology34000_ClinicalSupportandCancerServices_MedicalandDental_Oncology,01/07/2022,0,2,
ClinicalOncology34000_ClinicalSupportandCancerServices_MedicalandDental_Oncology,01/08/2022,0,2,
ClinicalOncology34000_ClinicalSupportandCancerServices_MedicalandDental_Oncology,01/10/2022,0,2,
ClinicalOncology34000_ClinicalSupportandCancerServices_MedicalandDental_Oncology,01/01/2023,0,1,
ClinicalOncology34000_ClinicalSupportandCancerServices_MedicalandDental_Oncology,01/03/2023,0,2,
ClinicalOncology34000_ClinicalSupportandCancerServices_MedicalandDental_Oncology,01/08/2023,0,4,
ClinicalOncology34000_ClinicalSupportandCancerServices_MedicalandDental_Oncology,01/09/2023,0,2,
ClinicalOncology34000_ClinicalSupportandCancerServices_MedicalandDental_Oncology,01/10/2023,0,1,
ClinicalOncology34000_ClinicalSupportandCancerServices_MedicalandDental_Oncology,01/02/2024,0,2,
ClinicalOncology34000_ClinicalSupportandCancerServices_MedicalandDental_Oncology,01/04/2024,0,2,
ClinicalOncology34000_ClinicalSupportandCancerServices_MedicalandDental_Oncology,01/06/2024,0,1,
ClinicalOncology34000_ClinicalSupportandCancerServices_MedicalandDental_Oncology,01/08/2024,0,2,
ClinicalOncology34000_ClinicalSupportandCancerServices_MedicalandDental_Oncology,01/09/2024,3,1,
ClinicalOncology34000_ClinicalSupportandCancerServices_MedicalandDental_Oncology,01/10/2024,0,3,
ClinicalOncology34000_ClinicalSupportandCancerServices_MedicalandDental_Oncology,01/01/2025,0,1,
ClinicalOncology34000_ClinicalSupportandCancerServices_MedicalandDental_Oncology,01/02/2025,1,0,
ClinicalOncology34000_ClinicalSupportandCancerServices_MedicalandDental_Oncology,01/04/2025,0,1,
ClinicalSiteManagers00008_OperationalManagement_AdministrativeandClerical_ClinicalSiteManagers,01/08/2021,0,1,
ClinicalSiteManagers00008_OperationalManagement_AdministrativeandClerical_ClinicalSiteManagers,01/01/2025,1,0,
ClinicalSiteManagers00008_OperationalManagement_EstatesandAncillary_ClinicalSiteManagers,01/05/2021,0,2,
ClinicalSiteManagers00008_OperationalManagement_EstatesandAncillary_ClinicalSiteManagers,01/04/2023,0,1,
ClinicalSiteManagers00008_OperationalManagement_NursingandMidwiferyRegistered_ClinicalSiteManagers,01/08/2024,1,1,
ClinicalSiteManagers00008_OperationalManagement_NursingandMidwiferyRegistered_ClinicalSiteManagers,01/03/2025,0,1,
ClinicalSiteManagersYDH76327_OperationalManagement_AdditionalClinicalServices_ClinicalSiteManagers,01/08/2024,2,0,
ClinicalSiteManagersYDH76327_OperationalManagement_NursingandMidwiferyRegistered_ClinicalSiteManagers,01/07/2023,0,1,
Co-ProductionServices56700_MentalHealthandLearningDisabilities_AdditionalClinicalServices_Co-ProductionServiceDEPT,01/06/2022,0,1,
Co-ProductionServices56700_MentalHealthandLearningDisabilities_AdditionalClinicalServices_Co-ProductionServiceDEPT,01/08/2023,0,2,
CoViD-1900030_OperationalManagement_AdministrativeandClerical_Covid-19,01/07/2021,0,1,
ColeridgeRespiratoryUnit20903_MedicalServices_AdditionalClinicalServices_Respiratory,01/05/2021,0,1,
ColeridgeRespiratoryUnit20903_MedicalServices_AdditionalClinicalServices_Respiratory,01/06/2021,0,1,
ColeridgeRespiratoryUnit20903_MedicalServices_AdditionalClinicalServices_Respiratory,01/07/2021,0,1,
ColeridgeRespiratoryUnit20903_MedicalServices_AdditionalClinicalServices_Respiratory,01/09/2021,0,1,
ColeridgeRespiratoryUnit20903_MedicalServices_AdditionalClinicalServices_Respiratory,01/10/2021,0,1,
ColeridgeRespiratoryUnit20903_MedicalServices_AdditionalClinicalServices_Respiratory,01/12/2021,0,1,
ColeridgeRespiratoryUnit20903_MedicalServices_AdditionalClinicalServices_Respiratory,01/01/2022,0,1,
ColeridgeRespiratoryUnit20903_MedicalServices_AdditionalClinicalServices_Respiratory,01/02/2022,0,1,
ColeridgeRespiratoryUnit20903_MedicalServices_AdditionalClinicalServices_Respiratory,01/03/2022,0,2,
ColeridgeRespiratoryUnit20903_MedicalServices_AdditionalClinicalServices_Respiratory,01/04/2022,0,1,
ColeridgeRespiratoryUnit20903_MedicalServices_AdditionalClinicalServices_Respiratory,01/05/2022,0,1,
ColeridgeRespiratoryUnit20903_MedicalServices_AdditionalClinicalServices_Respiratory,01/07/2022,0,1,
ColeridgeRespiratoryUnit20903_MedicalServices_AdditionalClinicalServices_Respiratory,01/08/2022,0,3,
ColeridgeRespiratoryUnit20903_MedicalServices_AdditionalClinicalServices_Respiratory,01/09/2022,0,2,
ColeridgeRespiratoryUnit20903_MedicalServices_AdditionalClinicalServices_Respiratory,01/10/2022,0,1,
ColeridgeRespiratoryUnit20903_MedicalServices_AdditionalClinicalServices_Respiratory,01/11/2022,0,1,
ColeridgeRespiratoryUnit20903_MedicalServices_AdditionalClinicalServices_Respiratory,01/01/2023,0,1,
ColeridgeRespiratoryUnit20903_MedicalServices_AdditionalClinicalServices_Respiratory,01/04/2023,0,2,
