unique_id,ds,Naive,Naive/BottomUp,Naive/MinTrace_method-ols,Naive/MinTrace_method-mint_shrink
NHS/Clinical Support and Cancer Services/Administrative and Clerical,2024-11-01,304.5,304.5,304.2916117839998,-109.62078247511448
NHS/Clinical Support and Cancer Services/Administrative and Clerical,2024-12-01,304.5,304.5,304.2916117839998,-109.62078247511448
NHS/Clinical Support and Cancer Services/Administrative and Clerical,2025-01-01,304.5,304.5,304.2916117839998,-109.62078247511448
NHS/Clinical Support and Cancer Services/Administrative and Clerical,2025-02-01,304.5,304.5,304.2916117839998,-109.62078247511448
NHS/Clinical Support and Cancer Services/Administrative and Clerical,2025-03-01,304.5,304.5,304.2916117839998,-109.62078247511448
NHS/Clinical Support and Cancer Services/Administrative and Clerical,2025-04-01,304.5,304.5,304.2916117839998,-109.62078247511448
NHS/Clinical Support and Cancer Services/Allied Health Professionals,2024-04-01,561.25,561.25,561.0416117840014,400.980984354631
NHS/Clinical Support and Cancer Services/Allied Health Professionals,2024-05-01,561.25,561.25,561.0416117840014,400.980984354631
NHS/Clinical Support and Cancer Services/Allied Health Professionals,2024-06-01,561.25,561.25,561.0416117840014,400.980984354631
NHS/Clinical Support and Cancer Services/Allied Health Professionals,2024-07-01,561.25,561.25,561.0416117840014,400.980984354631
NHS/Clinical Support and Cancer Services/Allied Health Professionals,2024-08-01,561.25,561.25,561.0416117840014,400.980984354631
NHS/Clinical Support and Cancer Services/Allied Health Professionals,2024-09-01,561.25,561.25,561.0416117840014,400.980984354631
NHS/Clinical Support and Cancer Services/Allied Health Professionals,2024-10-01,561.25,561.25,561.0416117840014,400.980984354631
NHS/Clinical Support and Cancer Services/Allied Health Professionals,2024-11-01,561.25,561.25,561.0416117840014,400.980984354631
NHS/Clinical Support and Cancer Services/Allied Health Professionals,2024-12-01,561.25,561.25,561.0416117840014,400.980984354631
NHS/Clinical Support and Cancer Services/Allied Health Professionals,2025-01-01,561.25,561.25,561.0416117840014,400.980984354631
NHS/Clinical Support and Cancer Services/Allied Health Professionals,2025-02-01,561.25,561.25,561.0416117840014,400.980984354631
NHS/Clinical Support and Cancer Services/Allied Health Professionals,2025-03-01,561.25,561.25,561.0416117840014,400.980984354631
NHS/Clinical Support and Cancer Services/Allied Health Professionals,2025-04-01,561.25,561.25,561.0416117840012,400.98098435463106
NHS/Clinical Support and Cancer Services/Estates and Ancillary,2024-04-01,0.0,0.0,-0.13892547733305244,-2.0976514154417286e-10
NHS/Clinical Support and Cancer Services/Estates and Ancillary,2024-05-01,0.0,0.0,-0.13892547733305244,-2.0976514154417286e-10
NHS/Clinical Support and Cancer Services/Estates and Ancillary,2024-06-01,0.0,0.0,-0.13892547733305244,-2.0976514154417286e-10
NHS/Clinical Support and Cancer Services/Estates and Ancillary,2024-07-01,0.0,0.0,-0.13892547733305244,-2.0976514154417286e-10
NHS/Clinical Support and Cancer Services/Estates and Ancillary,2024-08-01,0.0,0.0,-0.13892547733305244,-2.0976514154417286e-10
NHS/Clinical Support and Cancer Services/Estates and Ancillary,2024-09-01,0.0,0.0,-0.13892547733305244,-2.0976514154417286e-10
NHS/Clinical Support and Cancer Services/Estates and Ancillary,2024-10-01,0.0,0.0,-0.13892547733305244,-2.0976514154417286e-10
NHS/Clinical Support and Cancer Services/Estates and Ancillary,2024-11-01,0.0,0.0,-0.13892547733305244,-2.0976514154417286e-10
NHS/Clinical Support and Cancer Services/Estates and Ancillary,2024-12-01,0.0,0.0,-0.13892547733305244,-2.0976514154417286e-10
NHS/Clinical Support and Cancer Services/Estates and Ancillary,2025-01-01,0.0,0.0,-0.13892547733305244,-2.0976514154417286e-10
NHS/Clinical Support and Cancer Services/Estates and Ancillary,2025-02-01,0.0,0.0,-0.13892547733305244,-2.0976514154417286e-10
NHS/Clinical Support and Cancer Services/Estates and Ancillary,2025-03-01,0.0,0.0,-0.13892547733305244,-2.0976514154417286e-10
NHS/Clinical Support and Cancer Services/Estates and Ancillary,2025-04-01,0.0,0.0,-0.13892547733305244,-2.0976514154417286e-10
NHS/Clinical Support and Cancer Services/Healthcare Scientists,2024-04-01,12.8,12.8,12.66107452266701,13.17757263889841
NHS/Clinical Support and Cancer Services/Healthcare Scientists,2024-05-01,12.8,12.8,12.66107452266701,13.17757263889841
NHS/Clinical Support and Cancer Services/Healthcare Scientists,2024-06-01,12.8,12.8,12.66107452266701,13.17757263889841
NHS/Clinical Support and Cancer Services/Healthcare Scientists,2024-07-01,12.8,12.8,12.66107452266701,13.17757263889841
NHS/Clinical Support and Cancer Services/Healthcare Scientists,2024-08-01,12.8,12.8,12.66107452266701,13.17757263889841
NHS/Clinical Support and Cancer Services/Healthcare Scientists,2024-09-01,12.8,12.8,12.66107452266701,13.17757263889841
NHS/Clinical Support and Cancer Services/Healthcare Scientists,2024-10-01,12.8,12.8,12.66107452266701,13.17757263889841
NHS/Clinical Support and Cancer Services/Healthcare Scientists,2024-11-01,12.8,12.8,12.66107452266701,13.17757263889841
NHS/Clinical Support and Cancer Services/Healthcare Scientists,2024-12-01,12.8,12.8,12.66107452266701,13.17757263889841
NHS/Clinical Support and Cancer Services/Healthcare Scientists,2025-01-01,12.8,12.8,12.66107452266701,13.17757263889841
NHS/Clinical Support and Cancer Services/Healthcare Scientists,2025-02-01,12.8,12.8,12.66107452266701,13.17757263889841
NHS/Clinical Support and Cancer Services/Healthcare Scientists,2025-03-01,12.8,12.8,12.66107452266701,13.17757263889841
NHS/Clinical Support and Cancer Services/Healthcare Scientists,2025-04-01,12.8,12.8,12.66107452266701,13.17757263889841
NHS/Clinical Support and Cancer Services/Medical and Dental,2024-04-01,85.05,89.05,85.8416117840004,-15.957480823310567
NHS/Clinical Support and Cancer Services/Medical and Dental,2024-05-01,85.05,89.05,85.8416117840004,-15.957480823310567
NHS/Clinical Support and Cancer Services/Medical and Dental,2024-06-01,85.05,89.05,85.8416117840004,-15.957480823310567
NHS/Clinical Support and Cancer Services/Medical and Dental,2024-07-01,85.05,89.05,85.8416117840004,-15.957480823310567
NHS/Clinical Support and Cancer Services/Medical and Dental,2024-08-01,85.05,89.05,85.8416117840004,-15.957480823310567
NHS/Clinical Support and Cancer Services/Medical and Dental,2024-09-01,85.05,89.05,85.8416117840004,-15.957480823310567
NHS/Clinical Support and Cancer Services/Medical and Dental,2024-10-01,85.05,89.05,85.8416117840004,-15.957480823310567
NHS/Clinical Support and Cancer Services/Medical and Dental,2024-11-01,85.05,89.05,85.8416117840004,-15.957480823310567
NHS/Clinical Support and Cancer Services/Medical and Dental,2024-12-01,85.05,89.05,85.8416117840004,-15.957480823310567
NHS/Clinical Support and Cancer Services/Medical and Dental,2025-01-01,85.05,89.05,85.8416117840004,-15.957480823310567
NHS/Clinical Support and Cancer Services/Medical and Dental,2025-02-01,85.05,89.05,85.8416117840004,-15.957480823310567
NHS/Clinical Support and Cancer Services/Medical and Dental,2025-03-01,85.05,89.05,85.8416117840004,-15.957480823310567
NHS/Clinical Support and Cancer Services/Medical and Dental,2025-04-01,85.05,89.05,85.84161178400042,-15.957480823310567
NHS/Clinical Support and Cancer Services/Nursing and Midwifery Registered,2024-04-01,197.60999999999999,199.60999999999999,197.90161178400035,28.90421496175527
NHS/Clinical Support and Cancer Services/Nursing and Midwifery Registered,2024-05-01,197.60999999999999,199.60999999999999,197.90161178400035,28.90421496175527
NHS/Clinical Support and Cancer Services/Nursing and Midwifery Registered,2024-06-01,197.60999999999999,199.60999999999999,197.90161178400035,28.90421496175527
NHS/Clinical Support and Cancer Services/Nursing and Midwifery Registered,2024-07-01,197.60999999999999,199.60999999999999,197.90161178400035,28.90421496175527
NHS/Clinical Support and Cancer Services/Nursing and Midwifery Registered,2024-08-01,197.60999999999999,199.60999999999999,197.90161178400035,28.90421496175527
NHS/Clinical Support and Cancer Services/Nursing and Midwifery Registered,2024-09-01,197.60999999999999,199.60999999999999,197.90161178400035,28.90421496175527
NHS/Clinical Support and Cancer Services/Nursing and Midwifery Registered,2024-10-01,197.60999999999999,199.60999999999999,197.90161178400035,28.90421496175527
NHS/Clinical Support and Cancer Services/Nursing and Midwifery Registered,2024-11-01,197.60999999999999,199.60999999999999,197.90161178400035,28.90421496175527
NHS/Clinical Support and Cancer Services/Nursing and Midwifery Registered,2024-12-01,197.60999999999999,199.60999999999999,197.90161178400035,28.90421496175527
NHS/Clinical Support and Cancer Services/Nursing and Midwifery Registered,2025-01-01,197.60999999999999,199.60999999999999,197.90161178400035,28.90421496175527
NHS/Clinical Support and Cancer Services/Nursing and Midwifery Registered,2025-02-01,197.60999999999999,199.60999999999999,197.90161178400035,28.90421496175527
NHS/Clinical Support and Cancer Services/Nursing and Midwifery Registered,2025-03-01,197.60999999999999,199.60999999999999,197.90161178400035,28.90421496175527
NHS/Clinical Support and Cancer Services/Nursing and Midwifery Registered,2025-04-01,197.60999999999999,199.60999999999999,197.90161178400035,28.90421496175527
NHS/Clinical Support and Cancer Services/Students,2024-04-01,5.0,5.0,4.861074522666883,4.3860516796475775
NHS/Clinical Support and Cancer Services/Students,2024-05-01,5.0,5.0,4.861074522666883,4.3860516796475775
NHS/Clinical Support and Cancer Services/Students,2024-06-01,5.0,5.0,4.861074522666883,4.3860516796475775
NHS/Clinical Support and Cancer Services/Students,2024-07-01,5.0,5.0,4.861074522666883,4.3860516796475775
NHS/Clinical Support and Cancer Services/Students,2024-08-01,5.0,5.0,4.861074522666883,4.3860516796475775
NHS/Clinical Support and Cancer Services/Students,2024-09-01,5.0,5.0,4.861074522666883,4.3860516796475775
NHS/Clinical Support and Cancer Services/Students,2024-10-01,5.0,5.0,4.861074522666883,4.3860516796475775
NHS/Clinical Support and Cancer Services/Students,2024-11-01,5.0,5.0,4.861074522666883,4.3860516796475775
NHS/Clinical Support and Cancer Services/Students,2024-12-01,5.0,5.0,4.861074522666883,4.3860516796475775
NHS/Clinical Support and Cancer Services/Students,2025-01-01,5.0,5.0,4.861074522666883,4.3860516796475775
NHS/Clinical Support and Cancer Services/Students,2025-02-01,5.0,5.0,4.861074522666883,4.3860516796475775
NHS/Clinical Support and Cancer Services/Students,2025-03-01,5.0,5.0,4.861074522666883,4.3860516796475775
NHS/Clinical Support and Cancer Services/Students,2025-04-01,5.0,5.0,4.861074522666883,4.3860516796475775
NHS/Corporate Support Services/Add Prof Scientific and Technic,2024-04-01,30.8,40.8,33.02121137765547,-304.3343118801613
NHS/Corporate Support Services/Add Prof Scientific and Technic,2024-05-01,30.8,40.8,33.02121137765547,-304.3343118801613
NHS/Corporate Support Services/Add Prof Scientific and Technic,2024-06-01,30.8,40.8,33.02121137765547,-304.3343118801613
NHS/Corporate Support Services/Add Prof Scientific and Technic,2024-07-01,30.8,40.8,33.02121137765547,-304.3343118801613
NHS/Corporate Support Services/Add Prof Scientific and Technic,2024-08-01,30.8,40.8,33.02121137765547,-304.3343118801613
NHS/Corporate Support Services/Add Prof Scientific and Technic,2024-09-01,30.8,40.8,33.02121137765547,-304.3343118801613
NHS/Corporate Support Services/Add Prof Scientific and Technic,2024-10-01,30.8,40.8,33.02121137765547,-304.3343118801613
NHS/Corporate Support Services/Add Prof Scientific and Technic,2024-11-01,30.8,40.8,33.02121137765547,-304.3343118801613
NHS/Corporate Support Services/Add Prof Scientific and Technic,2024-12-01,30.8,40.8,33.02121137765547,-304.3343118801613
NHS/Corporate Support Services/Add Prof Scientific and Technic,2025-01-01,30.8,40.8,33.02121137765547,-304.3343118801613
NHS/Corporate Support Services/Add Prof Scientific and Technic,2025-02-01,30.8,40.8,33.02121137765547,-304.3343118801613
NHS/Corporate Support Services/Add Prof Scientific and Technic,2025-03-01,30.8,40.8,33.02121137765547,-304.3343118801613
NHS/Corporate Support Services/Add Prof Scientific and Technic,2025-04-01,30.8,40.8,33.02121137765547,-304.3343118801613
NHS/Corporate Support Services/Additional Clinical Services,2024-04-01,188.75,188.75,188.47121137765555,-693.0507925989373
NHS/Corporate Support Services/Additional Clinical Services,2024-05-01,188.75,188.75,188.47121137765555,-693.0507925989373
NHS/Corporate Support Services/Additional Clinical Services,2024-06-01,188.75,188.75,188.47121137765555,-693.0507925989373
NHS/Corporate Support Services/Additional Clinical Services,2024-07-01,188.75,188.75,188.47121137765555,-693.0507925989373
NHS/Corporate Support Services/Additional Clinical Services,2024-08-01,188.75,188.75,188.47121137765555,-693.0507925989373
NHS/Corporate Support Services/Additional Clinical Services,2024-09-01,188.75,188.75,188.47121137765555,-693.0507925989373
NHS/Corporate Support Services/Additional Clinical Services,2024-10-01,188.75,188.75,188.47121137765555,-693.0507925989373
NHS/Corporate Support Services/Additional Clinical Services,2024-11-01,188.75,188.75,188.47121137765555,-693.0507925989373
NHS/Corporate Support Services/Additional Clinical Services,2024-12-01,188.75,188.75,188.47121137765555,-693.0507925989373
NHS/Corporate Support Services/Additional Clinical Services,2025-01-01,188.75,188.75,188.47121137765555,-693.0507925989373
NHS/Corporate Support Services/Additional Clinical Services,2025-02-01,188.75,188.75,188.47121137765555,-693.0507925989373
NHS/Corporate Support Services/Additional Clinical Services,2025-03-01,188.75,188.75,188.47121137765555,-693.0507925989373
NHS/Corporate Support Services/Additional Clinical Services,2025-04-01,188.75,188.75,188.47121137765552,-693.0507925989373
NHS/Corporate Support Services/Administrative and Clerical,2024-04-01,977.8,977.8,977.5212113776558,1626.9561553358617
NHS/Corporate Support Services/Administrative and Clerical,2024-05-01,977.8,977.8,977.5212113776558,1626.9561553358617
NHS/Corporate Support Services/Administrative and Clerical,2024-06-01,977.8,977.8,977.5212113776558,1626.9561553358617
NHS/Corporate Support Services/Administrative and Clerical,2024-07-01,977.8,977.8,977.5212113776558,1626.9561553358617
NHS/Corporate Support Services/Administrative and Clerical,2024-08-01,977.8,977.8,977.5212113776558,1626.9561553358617
NHS/Corporate Support Services/Administrative and Clerical,2024-09-01,977.8,977.8,977.5212113776558,1626.9561553358617
NHS/Corporate Support Services/Administrative and Clerical,2024-10-01,977.8,977.8,977.5212113776558,1626.9561553358617
NHS/Corporate Support Services/Administrative and Clerical,2024-11-01,977.8,977.8,977.5212113776558,1626.9561553358617
NHS/Corporate Support Services/Administrative and Clerical,2024-12-01,977.8,977.8,977.5212113776558,1626.9561553358617
NHS/Corporate Support Services/Administrative and Clerical,2025-01-01,977.8,977.8,977.5212113776558,1626.9561553358617
NHS/Corporate Support Services/Administrative and Clerical,2025-02-01,977.8,977.8,977.5212113776558,1626.9561553358617
NHS/Corporate Support Services/Administrative and Clerical,2025-03-01,977.8,977.8,977.5212113776558,1626.9561553358617
NHS/Corporate Support Services/Administrative and Clerical,2025-04-01,977.8,977.8,977.5212113776557,1626.9561553358617
NHS/Corporate Support Services/Allied Health Professionals,2024-04-01,7.4,7.4,7.12121137765563,-11.521884985046242
NHS/Corporate Support Services/Allied Health Professionals,2024-05-01,7.4,7.4,7.12121137765563,-11.521884985046242
NHS/Corporate Support Services/Allied Health Professionals,2024-06-01,7.4,7.4,7.12121137765563,-11.521884985046242
NHS/Corporate Support Services/Allied Health Professionals,2024-07-01,7.4,7.4,7.12121137765563,-11.521884985046242
NHS/Corporate Support Services/Allied Health Professionals,2024-08-01,7.4,7.4,7.12121137765563,-11.521884985046242
NHS/Corporate Support Services/Allied Health Professionals,2024-09-01,7.4,7.4,7.12121137765563,-11.521884985046242
